,Area,Chart,Message,Authority,Date,StartDate,EndDate,BroadcastingDate,GeometryType,Coordinates,lon_centroid,lat_centroid
1887,EASTERN SOUTH PACIFIC./CHILE./DNC 07.,NO CHART,"1. VALPARAISO PLAYA ANCHA RADIO (B)    33-04.7S 071-36.8W OFF AIR. 2. TALCAHUANO RADIO 36-41.5S 073-06.5W ASSUMES    NAVTEX, MF AND HF DSC, AND MF AND HF SERVICE    CONTROL. 3. MAGALLANES RADIO 53-09.9S 070-54.3W ASSUMES    FACSIMILE CONTROL.//",NAVAREA XV,2018-06-10 00:00:00,2018-06-12,2018-06-12,2018-06-12,Point,"[(-70.905, -53.165, 0.0)]",-70.905,-53.165
9444,AEGEAN SEA./DNC 09.,NO CHART,"1. GUNNERY AND MISSILE OPERATIONS 0530Z TO SUNSET DAILY    WEDNESDAYS THRU SATURDAYS 01 JAN THRU 31 DEC 18:    A. IN AREA BOUND BY       36-18.00N 024-07.00E, 36-18.00N 025-59.00E,       36-25.00N 026-12.00E, 36-16.00N 026-40.00E,       35-36.00N 026-41.00E, 35-31.00N 024-11.00E,       35-36.00N 024-07.00E.    B. IN AREA WITHIN 1000 METERS OF 32-00.00N 024-13.00E.    C. IN AREA WITHIN 1000 METERS OF 35-28.00N 024-11.75E. 2. CANCEL THIS MSG 01 JAN 19.//",GREEK NAVTEX IRAKLEIO,2017-12-27 00:00:00,2018-06-28,2019-01-01,2018-06-28,GeometryCollection,"[(24.116667, 36.3, 0.0), (25.983334, 36.3, 0.0), (26.2, 36.416667, 0.0), (26.666667, 36.266667, 0.0), (26.683334, 35.6, 0.0), (24.183334, 35.516667, 0.0), (24.116667, 35.6, 0.0), (24.116667, 36.3, 0.0), (24.116667, 36.3, 0.0), (25.4, 35.966667, 0.0)]",25.282906616435437,35.969770971575635
29701,SOUTH CHINA SEA./VIETNAM./DNC 11.,93480.,"1. DANGEROUS WRECKS IN:    A. 13-45.00N 109-14.50E.    B. 13-45.00N 109-15.10E.    C. 13-44.60N 109-14.40E.    D. 13-44.15N 109-14.00E.    E. 13-44.00N 109-13.30E.    F. 13-42.70N 109-14.35E.    G. 13-44.70N 109-14.80E. 2. CANCEL HYDROPAC 3787/17, 3794/17, 3802/17,    3806/17.//",HAIPHONG RADIO,2017-11-05 00:00:00,2018-08-10,2018-08-10,2018-08-10,Point,"[(109.239167, 13.711667, 0.0)]",109.239167,13.711667
28160,EASTERN NORTH ATLANTIC./SENEGAL./DNC 01.,NO CHART,"MAN OVERBOARD FROM VESSEL IN 14-24N 017-01W AT 030800Z AUG. VESSELS IN VICINITY REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO MRCC DAKAR, BY VHF 16 OR MH 2182 KHZ PHONE: 2213 3826 5001, FAX: 2213 3826 5000, E-MAIL: MARINENAT@ORANGE.SN.//",MRCC DAKAR,2018-08-04 00:00:00,2018-08-08,2018-08-08,2018-08-08,Point,"[(-17.016667, 14.4, 0.0)]",-17.016667,14.4
10553,EASTERN SOUTH PACIFIC./DNC 29.,NO CHART,"1. ICEBERG B31, IN 62-57S 72-14W. 2. CANCEL THIS MSG 291542Z JUN 18.//",VALPARAISO PLAYA ANCHA RADIO,2018-06-28 00:00:00,2018-06-29,2018-06-29,2018-06-29,Point,"[(-72.233334, -62.95, 0.0)]",-72.233334,-62.95
39068,WESTERN NORTH ATLANTIC./STRAITS OF FLORIDA./CUBA.,27080.,CASTILLO DEL MORRO LIGHT 23-09.0N 082-21.4W UNRELIABLE.//,CUBA,2017-10-13 00:00:00,2018-08-30,2018-08-30,2018-08-30,Point,"[(-82.356667, 23.15, 0.0)]",-82.356667,23.15
8764,WESTERN MEDITERRANEAN SEA./ALGERIA./DNC 08.,52060.,CAP DE L'AIGUILLE LIGHT 35-52.6N 000-29.4W UNLIT.//,NAVAREA III,2018-02-14 00:00:00,2018-06-27,2018-06-27,2018-06-27,Point,"[(-0.49, 35.876667, 0.0)]",-0.49,35.876667
53942,BERING STRAIT.,"16190,","1. SCIENTIFIC MOORINGS ESTABLISHED:    A. A3-17, IN 66-19.62N 168-57.08W AT 56 METERS,       TOP FLOAT 15 METERS.    B. A2-17, IN 65-46.87N 168-34.08W AT 55 METERS,       TOP FLOAT 15 METERS.    C. A4-17, IN 65-44.76N 168-15.77W AT 48 METERS,       TOP FLOAT 15 METERS. 2. CANCEL NAVAREA XII 301/17.//",REBECCA WOODGATE,2018-08-17 00:00:00,2018-10-05,2018-10-05,2018-10-05,Point,"[(-168.951334, 66.327, 0.0)]",-168.951334,66.327
45004,ARCTIC./CHUKCHI SEA.,16003.,DNC 27. SCIENTIFIC MOORING ESTABLISHED VICINITY 72-36.91N 158-42.13W.//,NAVAREA XVII,No date listed,2018-09-18,2018-09-18,2018-09-18,Point,"[(-158.702167, 72.615167, 0.0)]",-158.702167,72.615167
45729,NORTH SEA./SHETLAND ISLANDS./DNC 20.,35066.,1. DEPTHS REPORTED:    A. 11.1 METERS IN 60-15.79N 001-02.73W.    B. 18.7 METERS IN 60-15.94N 001-02.50W.    C. 18.9 METERS IN 60-15.54N 001-02.30W.    D. 15.9 METERS IN 60-25.68N 000-53.99W. 2. CANCEL HYDROLANT 1061/17.//,WZ,2017-05-12 00:00:00,2018-09-19,2018-09-19,2018-09-19,Point,"[(-1.038334, 60.259, 0.0)]",-1.038334,60.259
47106,BLACK SEA./ROMANIA./DNC 10.,55120.,1. FOG SIGNAL AT CAPUL TUZLA LIGHT 43-59.4N 028-40.0E UNLIT. 2. CANCEL HYDROLANT 3948/17.//,NAVAREA III,2018-07-13 00:00:00,2018-09-21,2018-09-21,2018-09-21,Point,"[(28.666667, 43.99, 0.0)]",28.666667,43.99
50064,WESTERN NORTH ATLANTIC./GUYANA.,24380.,DANGEROUS WRECK IN 07-32.48N 058-30.11W.//,GUYANA,2017-11-02 00:00:00,2018-09-27,2018-09-27,2018-09-27,Point,"[(-58.501834, 7.541334, 0.0)]",-58.501834,7.541334
39037,EASTERN CARIBBEAN SEA./GRENADA.,25400.,14 METER SHOAL REPORTED IN 12-04.13N 061-46.36W.//,UKHO,2017-04-10 00:00:00,2018-08-30,2018-08-30,2018-08-30,Point,"[(-61.772667, 12.068834, 0.0)]",-61.772667,12.068834
7049,EASTERN CARIBBEAN SEA./BRITISH VIRGIN ISLANDS.,25600.,"DUE TO THE DAMAGE OF HURRICANE IRMA, MANY AIDS TO NAVIGATION ARE DAMAGED, MISSING, UNRELIABLE OR DESTROYED BETWEEN SETTING POINT AND POMATO POINT: A. LATERAL RED BUOY 18-42.79N 064-23.87W. B. LATERAL GREEN BUOY 18-42.84N 064-23.71W.  C. LATERAL RED BUOY 18-42.88N 064-23.41W. MARINERS IN VICINITY ARE REQUESTED TO KEEP A SHARP LOOKOUT AND EXERCISE CAUTION.//",UKHO,2017-09-12 00:00:00,2018-06-22,2018-06-22,2018-06-22,Point,"[(-64.390167, 18.714667, 0.0)]",-64.390167,18.714667
17293,EASTERN SOUTH ATLANTIC.,NO CHART,NAMIBIA. DNC 01. 1. UNDERWATER OPERATIONS IN PROGRESS UNTIL    FURTHER NOTICE BY:    A. M/V MAFUTA IN 28-33.0S 015-55.0E.    B. M/V GARIEP IN 28-30.3S 015-51.5E.    C. M/V GRAND BANKS IN 28-35.9S 015-50.5E.    D. M/V CORAL SEA IN 28-34.9S 015-49.1E.    TWO MILE BERTH REQUESTED. 2. CANCEL HYDROLANT 1742/18.//,NAVAREA VII,2018-06-14 00:00:00,2018-07-16,2018-07-16,2018-07-16,Point,"[(15.858334, -28.505, 0.0)]",15.858334,-28.505
37697,GULF OF ALASKA./ALASKA.,16580.,KODIAK DGPS STATION 57-37.1N 152-11.6W UNUSABLE.//,COGARD CYBERCOM,2018-08-14 00:00:00,2018-08-28,2018-08-28,2018-08-28,Point,"[(-152.193334, 57.618334, 0.0)]",-152.193334,57.618334
3364,EASTERN CARIBBEAN SEA./ANGUILLA.,25600.,"DANGEROUS SUBMERGED ROCKS IN: A. 18-16.5N 063-08.2W, LEAST DEPTH 6.9 METERS. B. 18-16.3N 062-59.6W, LEAST DEPTH 9.8 METERS. C. 18-14.9N 063-04.4W, LEAST DEPTH 6.3 METERS. D. 18-15.3N 063-04.1W, LEAST DEPTH 7.8 METERS. E. 18-15.4N 063-03.9W, LEAST DEPTH 11.5 METERS.//",UKHO,2017-02-15 00:00:00,2018-06-14,2018-06-14,2018-06-14,Point,"[(-63.136667, 18.275, 0.0)]",-63.136667,18.275
27834,WESTERN NORTH ATLANTIC,NO CHART,".SURINAME. 1. SURVEY OPERATIONS 11 JUL THRU 15 SEP BY     M/V LADY LEE, M/V MARIA JOSE ll AND     M/V GEOEXPLORER IN:    A.06-09.63N 055-16.11W.        B.06-10.43N 055-06.97W.        C.06-09.52N 055-27.09W.        D.06-13.31N 055-54.27W.        E.06-08.35N 056-00.85W.        F.06-10.54N 055-45.61W.        G.06-07.94N 055-39.34W.    H.05-58.89N 056-07.31W.    I.06-13.54N 056-09.46W.    J.06-09.65N 056-53.11W.    K.06-08.42N 057-01.95W.    L.06-10.60N 056-00.85W.    M.06-09.90N 055-02.14W.    N.06-13.74N 055-11.06W.    O.06-05.99N 056-40.09W.    THREE MILE BERTH REQUESTED. 2. CANCEL THIS MSG 16 SEP 18.//",SURINAME,2018-07-06 00:00:00,2018-07-11,2018-09-16,2018-08-07,Point,"[(-55.184334, 6.229, 0.0)]",-55.184334,6.229
27661,SOUTH CHINA SEA./DNC 11.,NO CHART,"MAN OVERBOARD FROM F/V BT 94383 TS IN  09-17N 108-06E AT 031200Z AUG. VESSELS IN  VICINITY REQUESTED TO KEEP A SHARP LOOKOUT,  ASSIST IF POSSIBLE. REPORTS TO  MRCC VIETNAM, FAX: 8422 5398 1615,  E-MAIL: HPLES-GMDSS@HPLES.COM.VN.//",MRCC VIETNAM,2018-08-04 00:00:00,2018-08-07,2018-08-07,2018-08-07,Point,"[(108.1, 9.283334, 0.0)]",108.1,9.283334
53355,EAST SIBERIAN SEA. /RUSSIA. /DNC 27. ,41000.,DEPTHS REPORTED: A. 4.2 METERS IN 69-41-30N 162-21-46E. B. 4.0 METERS IN 69-40-08N 162-19-50E. C. 4.0 METERS IN 69-40-03N 162-19-18E. D. 2.8 METERS IN 69-39-56N 162-18-45E. E. 4.0 METERS IN 69-39-51N 162-18-53E. F. 2.7 METERS IN 69-39-43N 162-18-27E. G. 4.2 METERS IN 69-39-41N 162-18-42E. H. 3.7 METERS IN 69-39-33N 162-18-25E. I. 3.7 METERS IN 69-39-17N 162-17-57E. J. 3.6 METERS IN 69-39-06N 162-17-29E. K. 3.5 METERS IN 69-39-00N 162-17-09E.//,RUSSIA COASTAL WARNING EAST,2018-07-06 00:00:00,2018-10-05,2018-10-05,2018-10-05,Point,"[(162.314723, 69.664167, 0.0)]",162.314723,69.664167
7811,WESTERN NORTH ATLANTIC./GUYANA.,24380.,"1. SCIENTIFIC MOORING, AT DEPTH 1587 METERS    ESTABLISHED UNTIL 30 SEP 20 IN    08-09.30N 057-07.84W.    WIDE BERTH REQUESTED. 2. SUB-SURFACE SCIENTIFIC MOORINGS ESTABLISHED    UNTIL 30 SEP 20 IN:    A. 07-47.11N 057-06.68W, AT DEPTH 155 METERS.    B. 07-46.60N 057-05.83W, AT DEPTH 138 METERS.    C. 07-46.87N 057-05.24W, AT DEPTH 183 METERS.    WIDE BERTH REQUESTED. 3. BOTTOM SCIENTIFIC MOORINGS ESTABLISHED UNTIL    30 SEP 20 IN:    A. 07-34.65N 057-18.66W, AT DEPTH 60 METERS.    B. 07-26.72N 057-12.65W, AT DEPTH 55 METERS.    C. 07-29.13N 057-24.63W, AT DEPTH 50 METERS.    D. 07-15.69N 057-15.79W, AT DEPTH 45 METERS.    E. 07-01.07N 057-47.29W, AT DEPTH 22 METERS.    F. 06-42.28N 057-25.31W, AT DEPTH 20 METERS.    G. 06-54.59N 057-47.20W, AT DEPTH 18 METERS.    H. 06-59.46N 057-56.70W, AT DEPTH 15 METERS.    WIDE BERTH REQUESTED. 4. CANCEL NAVAREA IV 324/16. 5. CANCEL THIS MSG 01 OCT 20.//",GUYANA,2017-11-16 00:00:00,2018-06-25,2020-10-01,2018-06-25,Point,"[(-57.111334, 7.785167, 0.0)]",-57.111334,7.785167
51111,SOUTH CHINA SEA./DNC 11.,NO CHART,PLATFORM REPORTED IN 07-36.1N 109-08.3E. CAUTION ADVISED.//,NAVAREA XI,2018-06-22 00:00:00,2018-10-01,2018-10-01,2018-10-01,Point,"[(109.138334, 7.601667, 0.0)]",109.138334,7.601667
2764,1. NORTH AMERICAN ICE SERVICE (NAIS) ICEBERG BULLETIN,NO CHART,"   130001Z JUN. 2. ICEBERG LIMIT ALONG TRACKLINE JOINING     47-06N 055-08W, 42-15N 050-15W, 42-15N 048-30W,    45-30N 045-30W, 47-00N 045-30W, 57-00N 051-00W. 3. ESTIMATED ICEBERG LIMIT ALONG TRACKLINE JOINING    65-00N 028-00W, 63-00N 038-00W, 57-00N 038-00W,     57-00N 051-00W. 4. RADAR TARGET OUTSIDE THE LIMIT IN    46-22N 43-48W. 5. WESTERN ICEBERG LIMIT ALONG TRACKLINE BETWEEN    50-16N 060-23W AND 48-53N 058-28W. 6. SEA ICE LIMIT ALONG TRACKLINES:    A. BETWEEN 50-40N 059-10W AND 50-10N 057-35W.    B. JOINING 50-20N 056-25W, 50-15N 054-30W,       53-30N 051-30W, 55-00N 053-00W,       56-45N 058-30W, 58-00N 058-30W,       60-30N 059-00W, 63-25N 058-00W.    C. JOINING 62-28N 041-35W, 61-28N 041-22W,       61-33N 042-31W. 7. MOST RECENT RECONNAISSANCE:    SOUTHERN LIMIT ICEBERG FLIGHT 07 JUN 18. 8. REPORT POSITION AND TIME OF ANY ICEBERGS SEA     ICE OR STATIONARY RADAR TARGETS THAT MAY LIKELY     BE ICE TO THE NEAREST CANADIAN COAST GUARD MARINE     COMMUNICATIONS AND TRAFFIC SERVICE STATION OR    USING INMARSAT CODE 42. 9. CANCEL THIS MSG 140001Z JUN 18.//",NAIS,2018-06-12 00:00:00,2018-06-13,2018-06-14,2018-06-13,GeometryCollection,"[(-28.0, 65.0, 0.0), (-38.0, 63.0, 0.0), (-38.0, 57.0, 0.0), (-51.0, 57.0, 0.0), (-28.0, 65.0, 0.0)]",-44.90909090909091,56.939393939393945
46834,EASTERN CARIBBEAN SEA./TRINIDAD./TOBAGO.,"24400,","1. LIGHTS UNLIT:    A. THE SISTERS 11-20.0N 060-38.8W.    B. BOOBY POINT 11-11.0N 060-48.7W.    C. SMITH'S ISLAND 11-11.1N 060-39.0W.    D. PETITE MATELOT PT. 10-49.5N 061-07.5W.    E. SAUT D'EAU ISLAND 10-46.2N 061-30.7W.    F. LE CHAPEAU ROCK 10-42.4N 061-40.5W.    G. POINT DE CABRAS, HUEVOS, S. HEAD 10-41.2N 061-43.2W.    H. SOLDADO ROCK 10-04.6N 062-00.9W.    I. ST GILES ISLAND LIGHT 11-21.4N 060-31.0W.    J. LITTLE TOBAGO 11-17.8N 060-29.6W. 2. CANCEL NAVAREA IV 159/17, 38/18.//",TRINIDAD,2018-02-06 00:00:00,2018-09-20,2018-09-20,2018-09-20,Point,"[(-61.675, 10.706667, 0.0)]",-61.675,10.706667
3738,WESTERN NORTH ATLANTIC./NEW JERSEY./DNC 17.,NO CHART,"POSSIBLE MAN OVERBOARD FROM VESSEL IN POSITION 39-24.9N 072-29.7W.  VESSELS IN VICINITY REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO RCC NORFOLK, PHONE: 757 398 6231, FAX: 757 398 6392,  E-MAIL: D05-SMB-D5CC@USCG.MIL.//",RCC NORFOLK,2018-05-28 00:00:00,2018-06-15,2018-06-15,2018-06-15,Point,"[(-72.495, 39.415, 0.0)]",-72.495,39.415
50929,NORTH SEA./SHETLAND ISLANDS./DNC 20.,"35063,",1. DEPTHS REPORTED:    A. 5.3 METERS IN 60-13.19N 001-11.47W.    B. 5.7 METERS IN 60-13.54N 001-10.65W.    C. 6.6 METERS IN 60-13.74N 001-10.38W.    D. 17.5 METERS IN 60-13.74N 001-09.19W.    E. 17.4 METERS IN 60-13.80N 001-10.26W.    F. 8.3 METERS IN 60-15.05N 001-04.82W.    G. 4.1 METERS IN 60-15.16N 001-07.85W.    H. 25.7 METERS IN 60-23.54N 000-49.80W.    I. 8.2 METERS IN 60-23.81N 000-47.74W.    J. 10.0 METERS IN 60-23.90N 000-48.94W.    K. 2.9 METERS IN 60-24.00N 000-47.34W.    L. 2.5 METERS IN 60-24.48N 000-47.87W.    M. 24.9 METERS IN 60-28.61N 001-04.52W.    N. 15.5 METERS IN 60-28.74N 001-04.51W. 2. CANCEL HYDROLANT 1243/17.//,WZ,2017-05-31 00:00:00,2018-10-01,2018-10-01,2018-10-01,Point,"[(-0.795667, 60.396834, 0.0)]",-0.795667,60.396834
47890,SCOTIA SEA./DRAKE PASSAGE.,NO CHART,"ANTARCTICA. DNC 01, DNC 29. 1. ICEBERGS REPORTED IN:    A. B15T, 56-57S 030-59W.    B. B09F, 61-40S 054-25W.    C. A57A, 62-30S 056-00W.    D. 57-23S 046-45W.    E. 55-59S 046-05W.    F. 55-13S 042-41W.    G. 56-02S 045-39W.    H. 57-48S 041-53W.    I. 61-25S 064-53W. 2. CANCEL THIS MSG 250105Z SEP 18.//",NAVAREA VI,2018-09-24 00:00:00,2018-09-24,2018-09-25,2018-09-24,Point,"[(-45.65, -56.033333, 0.0)]",-45.65,-56.033333
31389,EASTERN CARIBBEAN SEA./ANGUILLA.,25600.,"DANGEROUS SUBMERGED ROCKS IN: A. 18-16.5N 063-08.2W, LEAST DEPTH 6.9 METERS. B. 18-16.3N 062-59.6W, LEAST DEPTH 9.8 METERS. C. 18-14.9N 063-04.4W, LEAST DEPTH 6.3 METERS. D. 18-15.3N 063-04.1W, LEAST DEPTH 7.8 METERS. E. 18-15.4N 063-03.9W, LEAST DEPTH 11.5 METERS.//",UKHO,2017-02-15 00:00:00,2018-08-14,2018-08-14,2018-08-14,Point,"[(-62.993334, 18.271667, 0.0)]",-62.993334,18.271667
40143,AEGEAN SEA./DNC 09.,NO CHART,"1. HAZARDOUS OPERATIONS 0530Z TO 1230Z DAILY    01 JAN THRU 31 DEC 18 EXCEPT FRIDAYS, SATURDAYS,    SUNDAYS AND HOLIDAYS IN AREAS BOUND BY:    A. 40-13.50N 022-58.00E, 40-20.50N 023-14.50E,       40-16.25N 023-31.50E, 40-04.50N 023-23.00E.    B. 40-12.50N 023-19.50E, 40-16.00N 023-23.00E,       40-12.83N 023-26.00E, 40-09.67N 023-24.00E,       40-09.50N 023-24.00E.    C. 40-23.00N 023-04.75E, 40-20.50N 023-14.50E,       40-13.50N 022-58.00E. 2. CANCEL THIS MSG 311330Z DEC 18.//",NAVAREA III,2017-12-30 00:00:00,2018-01-01,2018-12-31,2018-09-04,GeometryCollection,"[(22.966667, 40.225, 0.0), (23.241667, 40.341667, 0.0), (23.525, 40.270834, 0.0), (23.383334, 40.075, 0.0), (22.966667, 40.225, 0.0), (22.966667, 40.225, 0.0), (23.245833, 40.208333, 0.0)]",23.23154943896927,40.22051285970455
21004,NORTH SEA./ENGLAND-SOUTHEAST COAST./DNC 20.,37140.,UNEXPLODED ORDNANCE IN 52-07.4N 001-50.4E.//,WZ,2018-07-04 00:00:00,2018-07-23,2018-07-23,2018-07-23,Point,"[(1.84, 52.123334, 0.0)]",1.84,52.123334
34145,EASTERN NORTH ATLANTIC./SENEGAL./DNC 01.,NO CHART,"MAN OVERBOARD FROM VESSEL IN 14-24N 017-01W AT 030800Z AUG. VESSELS IN VICINITY REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO MRCC DAKAR, BY VHF 16 OR MH 2182 KHZ PHONE: 2213 3826 5001, FAX: 2213 3826 5000, E-MAIL: MARINENAT@ORANGE.SN.//",MRCC DAKAR,2018-08-04 00:00:00,2018-08-21,2018-08-21,2018-08-21,Point,"[(-17.016667, 14.4, 0.0)]",-17.016667,14.4
30378,SCOTIA SEA./WEDDELL SEA.,NO CHART,"ANTARCTICA. DNC 29. 1. ICEBERGS REPORTED IN:    A. B09F, 61-46S 053-40W.    B. A57A, 62-22S 054-54W.    C. A68B, 66-33S 059-31W.    D. A68A, 67-39S 059-59W. B. CANCEL THIS MSG 131501Z AUG 18.//",VALPARAISO PLAYA ANCHA RADIO,2018-08-12 00:00:00,2018-08-13,2018-08-13,2018-08-13,Point,"[(-59.516667, -66.55, 0.0)]",-59.516667,-66.55
20614,CARIBBEAN SEA./VENEZUELA.,24450.,MORRO CHORONI LIGHT 10-30.6N 067-36.2W UNLIT.//,VENEZUELA,2017-07-22 00:00:00,2018-07-20,2018-07-20,2018-07-20,Point,"[(-67.603334, 10.51, 0.0)]",-67.603334,10.51
39705,BAY OF BENGAL./BANGLADESH./DNC 03.,63330.,DANGEROUS WRECK MARKED BY BUOY IN 22-12.64N 091-36.70E.//,NAVAREA VIII,2018-08-21 00:00:00,2018-08-31,2018-08-31,2018-08-31,Point,"[(91.611667, 22.210667, 0.0)]",91.611667,22.210667
25343,"NORTH ATLANTIC./DNC 17, DNC 08.",NO CHART,"34 FOOT S/V, WHITE HULL, OVERDUE FROM MARYLAND (39-17N 076-37W) TO PORTUGAL (38-46N 009-09W).  VESSELS IN VICINITY REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO RCC NORFOLK, PHONE: 757 398 6390, FAX: 757 398 6392,  E-MAIL: RCCNORFOLK@USCG.MIL.//",RCC NORFOLK,2018-07-30 00:00:00,2018-07-31,2018-07-31,2018-07-31,GeometryCollection,"[(-76.616667, 39.283334, 0.0), (-9.15, 38.766667, 0.0), (-76.616667, 39.283334, 0.0)]",-42.883333500000006,39.025000500000004
30836,EASTERN NORTH PACIFIC./MEXICO.,NO CHART,1. HAZARDOUS OPERATIONS 11 THRU 21 AUG IN AREA BETWEEN     17-00N 17-08N AND 102-45W 102-30W. 2. CANCEL THIS MSG 22 AUG 18.//,MEXICO XII,2018-08-06 00:00:00,2018-08-13,2018-08-22,2018-08-13,GeometryCollection,"[(-102.5, 17.0, 0.0), (-102.75, 17.0, 0.0), (-102.75, 17.133334, 0.0), (-102.5, 17.133334, 0.0), (-102.5, 17.0, 0.0), (-102.5, 17.0, 0.0), (-102.625, 17.066667, 0.0)]",-102.61525229877657,17.061468200020297
10438,MOZAMBIQUE CHANNEL./MOZAMBIQUE./DNC 02.,61120.,PONTA ZAVORA LIGHT 24-31.4S 035-11.8E UNLIT.//,NAVAREA VII,2018-03-07 00:00:00,2018-06-29,2018-06-29,2018-06-29,Point,"[(35.196667, -24.523333, 0.0)]",35.196667,-24.523333
46585,SOUTH CHINA SEA./GULF OF THAILAND./DNC 03.,93018.,PLATFORM REPORTED IN 07-25N 103-26E.//,NAVAREA XI,2018-03-14 00:00:00,2018-09-20,2018-09-20,2018-09-20,Point,"[(103.433334, 7.416667, 0.0)]",103.433334,7.416667
28059,IONIAN SEA./DNC 09.,NO CHART,"1. HAZARDOUS OPERATIONS 0500Z TO 2100Z DAILY    MONDAY THRU THURSDAY AND 0500Z TO 1300Z    FRIDAYS 01 JAN THRU 31 DEC 18 EXCEPT HOLIDAYS     IN AREA BOUND BY    37-51N 021-15E, 37-46N 021-14E,    37-46N 021-20E, 37-50N 021-19E. 2. CANCEL THIS MSG 01 JAN 19.//",NAVAREA III,2017-12-30 00:00:00,2018-08-08,2019-01-01,2018-08-08,GeometryCollection,"[(21.25, 37.85, 0.0), (21.233334, 37.766667, 0.0), (21.333334, 37.766667, 0.0), (21.316667, 37.833334, 0.0), (21.25, 37.85, 0.0), (21.25, 37.85, 0.0), (21.283334, 37.808333, 0.0)]",21.279163726686566,37.80477556518446
40697,GULF OF MEXICO./BAY OF CAMPECHE./MEXICO.,28320.,1. RACON AT ARRECIFE TUXPAN LIGHT     21-01.5N 097-11.7W INOPERATIVE. 2. CANCEL NAVAREA IV 240/18.//,MEXICO IV,2018-09-01 00:00:00,2018-09-04,2018-09-04,2018-09-04,Point,"[(-97.195, 21.025, 0.0)]",-97.195,21.025
2861,BEAUFORT SEA./CANADA./DNC 27.,15926.,"SUB-SURFACE SCIENTIFIC MOORINGS ESTABLISHED IN: A. 69-46.31N 139-15.49W, TOP FLOAT 26 METRES.  B. 69-54.53N 138-59.95W, TOP FLOAT 390 METRES.  C. 70-02.91N 138-47.69W, TOP FLOAT 230 METRES. D. 70-15.10N 138-47.47W, TOP FLOAT 390 METRES.  E. 70-51.79N 135-01.45W, TOP FLOAT 35 METRES.  F. 70-00.09N 135-29.42W, TOP FLOAT 638 METRES.//",NAVAREA XVII,2017-10-08 00:00:00,2018-06-14,2018-06-14,2018-06-14,Point,"[(-135.490334, 70.0015, 0.0)]",-135.490334,70.0015
3484,WESTERN CARIBBEAN SEA./PANAMA.,26060.,LM BUOY 09-25.99N 079-49.79W MISSING.//,PANAMA MARITIME,2018-06-06 00:00:00,2018-06-14,2018-06-14,2018-06-14,Point,"[(-79.829834, 9.433167, 0.0)]",-79.829834,9.433167
15962,STRAIT OF MALACCA./DNC 03.,71285.,RACON AT ONE FATHOM BANK NORTH LIGHT 03-00.9N 100-51.9E OFF AIR.//,NAVAREA XI,2015-10-26 00:00:00,2018-07-12,2018-07-12,2018-07-12,Point,"[(100.865, 3.015, 0.0)]",100.865,3.015
33377,EASTERN NORTH ATLANTIC./SENEGAL./DNC 01.,NO CHART,"MAN OVERBOARD FROM VESSEL IN 14-24N 017-01W AT 030800Z AUG. VESSELS IN VICINITY REQUESTED TO KEEP A SHARP LOOKOUT, ASSIST IF POSSIBLE.  REPORTS TO MRCC DAKAR, BY VHF 16 OR MH 2182 KHZ PHONE: 2213 3826 5001, FAX: 2213 3826 5000, E-MAIL: MARINENAT@ORANGE.SN.//",MRCC DAKAR,2018-08-04 00:00:00,2018-08-17,2018-08-17,2018-08-17,Point,"[(-17.016667, 14.4, 0.0)]",-17.016667,14.4
43667,EASTERN NORTH PACIFIC./COLOMBIA.,22050.,"OBSTRUCTIONS REPORTED IN: A. 01-53-42N 078-44-26W, 11.1 METERS. B. 01-52-59N 078-45-08W, 15.9 METERS. C. 01-52-35N 078-45-22W, 14.6 METERS. D. 01-52-33N 078-45-08W, 11.7 METERS. E. 01-51-21N 078-44-39W, 6.9 METERS. F. 01-51-22N 078-46-59W, 16.2 METERS. G. 01-50-45N 078-48-21W, 20.0 METERS.//",COLOMBIA,2017-11-18 00:00:00,2018-09-10,2018-09-10,2018-09-10,Point,"[(-78.752223, 1.883056, 0.0)]",-78.752223,1.883056
53084,ARABIAN SEA./PAKISTAN./DNC 03.,NO CHART,1. HAZARDOUS OPERATIONS 0300Z TO 1100Z OCT     DAILY 04 THRU 07 OCT IN AREA WITHIN SEVEN MILES    OF 24-48.40N 066-57.37E BETWEEN     225 DEGREES AND 270 DEGREES. 2. CANCEL THIS MSG 071200Z OCT 18.//,NAVAREA IX,2018-09-28 00:00:00,2018-10-04,2018-10-07,2018-10-04,GeometryCollection,"[(66.865502, 24.723883, 0.0), (66.849582, 24.741593, 0.0), (66.837719, 24.761845, 0.0), (66.830414, 24.783818, 0.0), (66.827947, 24.806667, 0.0), (66.956167, 24.806667, 0.0), (66.865502, 24.723883, 0.0), (66.865502, 24.723883, 0.0), (66.892057, 24.765275, 0.0)]",66.88419747155551,24.775590689617907
13762,ADRIATIC SEA./ALBANIA./DNC 09.,54090.,MINE IN 40-39.78N 019-08.86E.//,NAVAREA III,2018-07-06 00:00:00,2018-07-09,2018-07-09,2018-07-09,Point,"[(19.147667, 40.663, 0.0)]",19.147667,40.663
